,Package name,Reviewer name,Review,Rating
153,com.whatsapp,gaurav singh,videocallfor first three thousand forty second go smoothlyafter video stuck suddenly do not resume againthen remove recent open application showswhatsapp work properlyeither wait cancelwhen cancel callcall cut time continuously show top notificationsi face issue last one thousand twelve day plz concern issuei explain every single detail,2
154,com.whatsapp,William Arnold,edit try use wifi cellular app clear cache two seperare google drive account backup constantly get stuck google search topic hundred article write mean issue long hundred people write fix show whatsapp care zero issue it d explain solve,1
155,com.whatsapp,Joanne Horrocks,rubbish update can not attach photo take certain date attachment search see part save phone send find picture gallery send one time annoying please fix,2
156,com.whatsapp,Alexander Noritz,whatsapp web update make laptop laggy constantly freeze download message really annoying need charge every time wanna use even phone next take forever ready use worthless return recent album quick access send picture,1
157,com.whatsapp,Christine D,try send pic wedding send one picture time go thru multiple layer time take forever send pic use app back send thru text go delete app unless fix disappoint,1
158,com.whatsapp,Anjely Gopaulen,ever since last update whatsapp bug example glitch do not show message deliver unless close chat open I m call person do not respond call back camera freeze unfreeze unless close call update downgrade really disappointed whatsapp turn use community thing photosvideos compresses time send,2
159,com.whatsapp,Nermeen Emaduddin,late update terrible bad experience since I ve start use whatsapp bug ever since late update message send still mark unsent literally close reopen app multiple time view image sometimes make sure message actually send,1
160,com.whatsapp,Kellie Atkinson,one what s app respond complaint able upload pic phone cameragallery send android issue six year use issue would gladly rate app five star late glitch since end november extremely frustrating stay contact family overseas able easily access photo send multiple time disappointing please fix issue,1
161,com.whatsapp,Yash Pandey,new update feature good early send videos group video thumbnail also visible group member feature long video link send thumbnail u guy add feature back would nice,2
162,com.whatsapp,Paul Saleh,hell happen last update would usually tap attach button select photo video send even pick video able select multiple file send like terrible update need revert back,1
163,com.whatsapp,H Almosawi,late update horrible long send picture easily samsung phone make multiple step choose screenshot camera picture send moreover long choose one picture send time please fix,1
164,com.whatsapp,Angela Jairyll De Jesus,please help recently discover glitch make sticker sticker maker put photo thought look weird delete sticker pack however go add sticker recent sticker stay spot recent place stuck please help stop glitch stuck sticker feel weird suggestion make possible delete recent sticker photo editing menu raise rate ty,3
165,com.whatsapp,Carl Wright,anyone struggle new update need go app permission enable photo video long appear since late update hell would want send photo someone else previously send instead able send photo actual gallery,1
166,com.whatsapp,Stephanie Allen,annoying since last update possible easily straightforwardly access phone gallery also do not show album logical format ie recent image video first also gallery finally open possible add multiple image sort,1
167,com.whatsapp,Bhalle Singh,good message photo video sharing software think adio recording video call recording feature add call keep upgrading user could get well would like thank team member company hardwork honesty still experience good use,5
168,com.whatsapp,A Google user,since last update samsung stwenty - two show photo send whatsapp recent go step find select one time drive mad try contact whatsapp email sort auto response network issue customer help service useless please sort,2
169,com.whatsapp,Sevin E46,screenshot folder disappear since last update can not send people screenshot app can not access oneplus eight android thirteen oxygen os screenshot folder really frustrating go phone gallery app time search screenshot send file whatsapp user thing want publish status whatsapp send several screenshot daily basis also consist work proof project pls fix,3
170,com.whatsapp,Steve Struthers,whatsapp use good facebook buy truncate video picture terrible quality since samsung update long attach pic video gallery direct message last review much slow way sure samsung whatsapp glitch message rep feel robotic rep add figure issue open permission go whatsapp add photo video,2
171,com.whatsapp,Khalid Mehmood Arain,overall app good excellent time insert new advance feature like password pattern fingerprint person chat group setting also update lock feature please make sure case privacy every person make efficient advanced user use compare gb whatsapps,4
172,com.whatsapp,linda xx,new update bad thing ever can not even send one time view picture can not make screenshot either completely dumb laptop let alone open someone use laptop everything silly also group chat profile picture also show next one message ugly unnecessary cause name person anyway,2
173,com.whatsapp,Sheraz Mirza,hi whatsapp lag voice call since one ui five update android thirteen stwenty - two ultra since unable lag free call network issue cz try wifi well result voice disappear side second every twenty thirty second voice call take almost ten second disconnect call cz whatsapp respond alreadg give permission app uninstalle reinstall vain,1
174,com.whatsapp,Jyoti Gupta,app deserve forty - five star option sometimes able play voice click option do not work second allow group call pc laptop computer version that s,4
175,com.whatsapp,Mick Moore,avatar setting advertise also complete ball ache try upload photograph gallery use able come whatsapp go gallery find picture use able access photo straight app,2
176,com.whatsapp,Srikalpa Bhat,please remove feature veiwe status profile picture side chat mantra connect people app stay intact feel people eventually start get use see status status section app disappear message really good feature include group chat also disappear message give edit option caption status add status spelling error would useful,5
177,com.whatsapp,Jonathan Wong,"one thousand , nine hundred seventy timestamp bug download medium medium appear download phone storage medium app appear show download icon top medium press download button simultaneous add duplicate download photo storage do not bug prior current update please help fix bug thank developer",1
178,com.whatsapp,Panagiotis Athanasopoulos,go wrong november update initially select photo working change permission manually send video work everything even fully reset app still say can not send video video samsung stwenty - two ultra,1
179,com.whatsapp,Ruhani Patel,new android thirteen update call get disconnected minute say call end there s problem device microphone try restart device try check microphone try restart call also work fine everything fine still issue keep occur bad qa do new android version,2
180,com.whatsapp,Annie's Culinary,please make video three minute twenty - nine second send get cut two minute I m allow send entire video try send document show two00 mb video seventeenmb please fix bug thank,4
181,com.whatsapp,Arif Zulfikar P,"fatal error voice call wa version two million , two hundred twenty - two thousand , three hundred eighty - four android version thirteen voice call error always disturb mostly end appear message call end there s problem phone microphone use another app call normal also use cellphone call normal think fatal error whatsapp fix annoying",1
182,com.whatsapp,Muhammad Usman,late update whatsapp introduce community might good family organization group friend ill suggest another update like upper mention option separate group contact chat totally look like bulk data message audio video clip sticker emoji etc etc that s awful everytime new update helpful attract previous new user well thank lot attention,5
183,com.whatsapp,MAG,"comment yesterday one hundred twelve thousand , nine hundred twenty - two new one one can not restore data account look new instal android phone previous iphone old model access whatsapp two ask help whatsapp three get relevant answer turn medium visibility chat open whatsapp medium visibility feature affect new medium come feature turn do not apply old medium",1
184,com.whatsapp,Rachael Ball Risk,issue reviewer late version android thirteen make impossible send multiple photo within app show limited image work around three dot view photo send one time video please fix,2
185,com.whatsapp,Martina Hleb,normally fine edit time around app phone update permission revoke reason could see gallery send photo file realise due permission idea change,3
186,com.whatsapp,Ludi Smit,hello I m one complain recently since upgrade whatsapp freeze conversation suddenly sound must wait sound come back screen freeze continue conversation datum quite make irritated f always happy what s do not know go see really appreciate could keep matter,3
187,com.whatsapp,Temitope Michael,good app lately become bad one popup notification type android make one lose urgent important message require immediate reply bad setting need urgently restore bcoz expect whatsapp maintain one among top way round,1
188,com.whatsapp,Esther Chen,late version total messwhen I m try send photoit show recent send photo whatsapp instead phone gallery album could not send video toothe late version allow send photo timethis really unfriendly userplease bring back previous version we,1
189,com.whatsapp,Shailaja BaskaraBabu,whatsapp good app recently I m flood fraudulent spam message really annoying would much well whatsapp could add feature unknown contact can not message call whatsapp unless contact list hope whatsapp team would consider add feature soon would really helpful protect we fraudster,1
190,com.whatsapp,Iona Fraser,late update mess phone gallery do not want see I ve receive conversation want see photo share sorted soon end hardly use default remove,1
191,com.whatsapp,joshua shaw,since last update nothing work properly can not send image get medium specific contact constantly back hour time message constantly slow send often show unsent even person receive message,1
192,com.whatsapp,Katragunta Sai Kiran,recent update link whatsapp account pc scan qr code windows eleven computer whatsapp app phone suddenly crash reopen say can not backup later datum back regularly lose use android device run android twelve pc window eleven pro please resolve issue,1
193,com.whatsapp,Ange Lloyd,problem photo gallery screw can not select multiple photo send one message see user complaint different phone model various forum yet another upgrade poorly think test screw previous functionality,1
194,com.whatsapp,Craig G.,I m problem photo blurry get touch whatsapp support say restart phone turn airplane mode also data roam update whatsapp have not work something obviously wrong somewhere restart phone well restart phone every sort phone every month,2
195,com.whatsapp,Daleen De Klerk,frustrated phone updating image video turn blank can not download pintr anymore show download nothing appear keep say format support want send image nobody able help try everything new user please think carefully download app suddenly want update must pay rseven hundredpd reason keep phone get information,1
196,com.whatsapp,Mark B,update app uninstalle would connect far poor recently change phone use sim card can not get verify phone number do not send text code wait thirteenhrs try try call option nothing happen there s customer service contact option,1
197,com.whatsapp,Shaakya Ruwanpura,"whatsapp padlock symbol send button indicate message voice message file include poll share securely privately like signal private messenger addition word status change story do not receive footer endtoend encryption feature even though whatsapp version two million , two hundred twenty - two thousand , three hundred eighty - four galaxy mthirty - one",3
198,com.whatsapp,Dylan,whatsap call ring properly usually ringtone display miss call time ringtone message notification sound repeat medium do not even show try insert picture,1
199,com.whatsapp,Fury boi,whatsapp voice call do not switch seamlessly lte wifi vice versa one lose connection need cut call switch connection place call frustrating,1
200,com.whatsapp,darwin setia,issue send picture video bothersome can not send directly whatsapp app unless take picturevideo use app camera access gallery tap share button ineffective take precious time glitchbug also affect even screenshot somehow be not happen phone samsung galaxy afifty - three fiveg please fix,2
201,com.whatsapp,Shashank Shovit,terrible update first delete last msg chat chat still remain today position list chat however move last msg date available chat second list unread msgs notification bar freezesany time do not let switch app,1
202,com.whatsapp,Michael,whatsapp change recently can not send multuple photo phone unless previously receive via whatsapp even need go couple extra step access photo folder do not know change feature want priorotise whatsapp folder go well message app bad facebook messenger hell pay write code app keep kill,3
203,com.whatsapp,A I,quite disappointed whatsapp let choose sd card default datum storage developer top priority app fill internal storage rapidly know several people stop use app reason,1
204,com.whatsapp,André Stols,late version functioning previously can not upload picture take phone camera app go cumbersome twond step access phone gallery app top right three dotsthen see phone camera app foto upload great user experience upload photo take phone camera app also impossible keep receive error say can not upload fix please,2
205,com.whatsapp,Caroline Gardiner,ever since update android thirteen I ve unable send photo take whatsapp use option browse gallery within whatsapp I m see medium send take within app go google photo send hope bug fix,3
206,com.whatsapp,christopher auger,v good need notification sound option word wattsapp morph stenplusonce grant permission I m tell remove permission free space need method optional reading message would like option record call sometimes difficult select copy paste message,4
207,com.whatsapp,Ten Na,regular call video call keep dropping seem alot bug app show still call person end call end also would like screen share option possible,1
208,com.whatsapp,Jo Adam,first whatsapp must messenger app whole region second app work welleasy multi feature messenger app especially broadcast assign group communicate community thatexternal support imperative app inapp accessed update instal like dayto day schedule etc third great totally free premium perfectly feature even premium compete decade user whatsapp,4
209,com.whatsapp,Cynthia Amaya,usually great app change go deep attach picture video ridiculous please leave way I m able select view time either,3
210,com.whatsapp,patricia liverpool,give opportunity relate communicate people high level even group make well easy contact othersdespite challenge internet time message relay fast paste,5
211,com.whatsapp,Habib Nura Bello Dankadai,can not send picture video direct whatsapp go back gallery annoying bad part make call end error call end problem device microphone try retartibg device try,1
212,com.whatsapp,Muzzammil Malim,volume can not adjust tablet make difficult speak call tablet switches portrait mode call handsfree mode tablet make sense overall tablet support poor,2
213,com.whatsapp,Ugo Felix,new feature great however want recommend introduce link reset option call link user create link group call do link reset make unusable,4
214,com.whatsapp,Maria Gorka,love whatsapp lot quality call good background look nice general great app regular often update always try improve app would even amazing fun could filter camera would great people be not allowes snapchat aby app reply agree,4
215,com.whatsapp,Patricia Moyo,have not face problem yet use appi think amazing way feature privacy need update well back message take long time keep upit improve everyday,4
216,com.whatsapp,P.Selva Rani,previously use delete message chat whatsapp automatically use resort chat list accord date delete message change chat list date example someone message last month today delete today message chat move last month fact remain top list last month date right anyone know fix issue,3
217,com.whatsapp,Martin Lee,do not know whatsapp keep change setting format frequently modification annoy nonsense late change sort contact person delete late post chat someone account someone keep toppest sort position yesterday someone would return previous sort position,1
218,com.whatsapp,Komal Khan,issue app update day can not delete conversation do not want see anymore do not see positive point update kindly bring back thing normal one delete whatever heshe want hope see positive response,5
219,com.whatsapp,Richard Foleher,since last update go attach screenshot pain seem want go whatsapp receive picture instead phone album first past picture screenshot folder select picture top right choose gallery gallery change album find folder select video also do not show option go main gallery select video press share choose whatsapp earth sign grrrr,2
220,com.whatsapp,Robert Petersman,app much secure app still have not get straight explanation retrieve message need rethink go make much convient time flaw especially business app could negatively impact business need receive message thumb fix gentleman,4
221,com.whatsapp,_cecirubi,use great suck transfer datum waste thirty hour back information move new device reason whatsapp support do not help make feel like I m stupid be not try everything tell already use good app chat family I m go use something else highly disappointed I ve lose everything,1
222,com.whatsapp,Sunday Uba,great app I d recommend social medium lover recent update app really poor could make call still access app do not understand restriction feature secondly people still see reply status update delete do not align app privacy policy believe whatsapp user would appreciate little flaw fix good regard,4
223,com.whatsapp,Robert Porter,attachment option picture matter method app camera button paperclip show whatsapp photo folder hit menu gallery already enter text method also delete text attach please fix,2
224,com.whatsapp,Utkarsh B,app deserve one hundred star call never place properly everytime show call ring nothing wrong internet can not see picture gallery anywhere app become bad fix,1
225,com.whatsapp,Garima G,can not attach photo gallery first thing show click attach sign whatsapp image instead album camera album will not let select one image change something work,1
226,com.whatsapp,Jaz22blue,can not stand picture attachment nonsense would get rid see everything gallery everytime want send screenshot go gallery click share whatsapp conversation nonsense long wind reason also able press email address click copy option open email app annoying fix please,1
227,com.whatsapp,Leong Keng,issue gallery show share photo video go app setting allow permission photo video medium I m sure disabled update hope help,3
228,com.whatsapp,Jeremy Rusli,ever since update send medium previously download via whatsapp medium content etc showing want attach particular medium one show available attach obly content share via whatsapp eg screenshot show available attachement go gallery select sharw via whatsapp,1
229,com.whatsapp,Hala Assaad,phone medium recognize late update fix least tell we fix invovenient go time gallery send image instead access directly whatsapp change mention update description would update saw change,1
230,com.whatsapp,King David,well app stick text video call worst constantly reconnecte even there s signal issue area potential present guy improve,1
231,com.whatsapp,Bulu Kurmi,highly disappointed inconvenience mute multiple contact available previous version find miss late version mute one one take lot time,1
232,com.whatsapp,Guess Who,talk go backwards old phone repair use cheap one meantime go download old backup find can not I ve lose eight year chat history can not register six hour forty minute even customer get ro thank whatsapp great work,1
233,com.whatsapp,Ikechukwu Oji,I ve many issue since last update send media file connect bluetooth headphone l everything become tedious seem lot bug update fix please,1
234,com.whatsapp,Matt Hale,partner new single view image update mean version protect screenshot version can not use single view say need update app update available broken feature,1
235,com.whatsapp,Rama Krishna,do not opt google drive backup restore datum old new phone pain butt verification code send call option also do not work ask wait forty - eight hrs get new verification code telegram convenient,1
236,com.whatsapp,Arthur Whittington,work fine last update will not let share photo gallery show image already send app different thread can not send multiple photo will not let send video absolute shamble,1
237,com.whatsapp,Beloved.,do not know can not send picturesvideosaudio anymore new update maybe phone happen update app please fix immediately want share picturesvideosaudio friend family,3
238,com.whatsapp,Sayan,great app suggest add feature one see someone status first send via whatsapp medium do not come gallery plz fix two advanced privacy show profile pic ie person want include exclude contact,4
239,com.whatsapp,ShyamSundar Varma,get pathetic every update can not see status msg like normally medi shared get blur default matter whether use mobile datum wifi also matter connect bluetooth videoaudio call do not pick also cos bug lose thirteen gb datum,1
240,com.whatsapp,Phantom Bhai,good major problem upload status share video clip mobile camera recorded might lose original record clarity we ve use share upload status that s issue we please fix soon possible,4
241,com.whatsapp,Yo Dawg,app constantly pause stop audio message exit app switch another extremely annoying continue play audio message regardless whether switch another app continuously pause message every two second infuriate,1
242,com.whatsapp,はちみつHoney,"whacky recently scroll skip mf one thousand , nine hundred eighty - two message someone send video can not watch frozen first frame will not start play message sometimes take forever send sometimes do not",1
243,com.whatsapp,sambhav jain,issyes late update show full gallery attach image video within app select gallery option three dot able select one photo video please fix issue quickly,3
244,com.whatsapp,Blizaack !,great use view photo video feature private privacy policy there s flaw want mention view icon still see receiver screen view icon see sender screen receiver always ready screen shoot possible great screen record they re go see see view icon screen please make possible future update thank,2
245,com.whatsapp,Sinmi Oyedele,app become rubbish can not increase volume sound watch status keep glitche every single time video can not play every single time ill try increase volume video watch status show stay actually telegram well whatsapp change whole point view,2
246,com.whatsapp,Graham Laird,good pixel seven pro camera button whatsapp do not take clear picture camera capable take particularly front face camera do not focus function whatsapp also rear face camera far well take photo camera app click share go whatsapp way,2
247,com.whatsapp,Mikołaj Kondratek,good need move android ios way move chat history iphone device set pay threerd party tool available do not make possible restore google drive backup regardless device type,1
248,com.whatsapp,Yehudit Osborne,problem many other since upgrade can not easily send picture via whatsapp go gallery still give three star overall whatsapp great incredibly useful need sort,3
249,com.whatsapp,Chi W,ever since late update can not upload photo gallery via app anymore do not appear show whatsapp medium image select option bring image inconvenient,2
250,com.whatsapp,Robert Parker,fine year really frustrating send image gallery can not get easy manner could can not send one time consider that s use impress,1
251,com.whatsapp,Hannah Parker,idea what s happen whatsapp do not show photo send show medium share contact incredibly annoying primary app contact tempt swap something else be not fix,2
252,com.whatsapp,poornima khurana,I m receive view photo someone show receive message version whatsapp do not support option update whatsapp update available do not happen please look issue,3
253,com.whatsapp,Alex Forol,idk always work galaxy note twenty problemnow galaxy stwenty - two ultra lot issuesnot able send video file anymore wth tech support idea go fail process video please try later restart phone that s I m get probably three month restart phone do not help new update do not help either recently get several update still do not work do not know what s go,1
254,com.whatsapp,Kristian Þ,late update break photo sharing functionality other point recent review long possible easily share image phone assume bug I ve idea report guess hope fix release update,1
255,com.whatsapp,Oli Robinson,great can not send vidoe anymore anyone past week redownloade app maybe time try send video keep tell restart device plus datum backup disappear will not load,1
256,com.whatsapp,Mark Horton,crappie late update long able attach photo gallery without click top right select gallery instead get random selection photo please sort fine last update,1
257,com.whatsapp,Ilya Mironov,account steal two week ago someone message harass friend name contact meta multiple time get variation request text many attempt wait receive text wait way much time get resolve zero help meta point enough ready switch account still ok set twofa would issue,1
258,com.whatsapp,Imran,can not use whatsapp phone call phone time mute voice reason stay whatsapp whole time need tablet version similar desktop can not use mobile whatsapp tablet time like laptop really frustrating video call phone standby make ring noise setting terrible do not work apply,3
259,com.whatsapp,Mary Kleinknecht,happen photo everytime want send photo app show recent whatsapp photo I ve receive send past open photo button want share directly galery go five step please reverse update suck,1
260,com.whatsapp,OM,whatsapp first thankful you ve add poll feature super essential nowadaysnow secondy request add two thingsadde survey option question might ask people might give reply instead select prewritten reply poll twond add highlight message option message might highlite adminsowner confuse starred message,5
261,com.whatsapp,Nalumansi Majorine,communicate friend make easy ever record writing thank creatori like way record texting cause listen friend melodious voicestill go pic show curvaceous bootylious body bad part one want update time disturb good,2
262,com.whatsapp,Ramanan Balasubramanian,tap name group know app work correctly case individual contact blank black page show return chat think bug code please rectify update rectify automatically happen sometimes back,4
263,com.whatsapp,Gautam Chaudhari,change image selection flow close impossible attach photo capture camera attach gallery flow refer gallery open medium show medium present whatsapp instead show capture photo,1
264,com.whatsapp,OJI OJI JERRY,app fluctuate nad give smooth communication u call connect disconnect connect disconnect make difficult smooth conversation two week even delete dowload new version thinking problem like even whatsapp business,1
265,com.whatsapp,Rishongile Tshabalala,really do not like new update force we view people status try view profile picture tend view people profile picture lot text require extra click inconvenient status whole dedicated tab least allow option disable enable new feature,2
266,com.whatsapp,Camaren,new update horrible can not send photo camera roll inside whatsapp go image app select send horrible user experience hope change soon,1
267,com.whatsapp,Adam andika putra,onetime view feature bad friend relative people send image use onetime view feature can not view really hate one look feature can not look back memory,1
268,com.whatsapp,Jaysson Bergamini-Guerrero,use app reliably text last year superior however recent update show photo inside whatsapp gallery camera without extra step every time anyone help undo frustrating can not see medium phone,3
269,com.whatsapp,Jeroen Sleijpen,ruin photo sharing ability actually go phone gallery select multiple picture camera folder try share whatsapp show contact folder need click five time find camera folder work perfectly age recent update ruin favourite message app,1
270,com.whatsapp,Zie Big Dummy (ImG),great app use great every update destroy backup come always become always could turn auto backup do not delete last save mean five five00 mb file plus removed option choose time back still use app threeam today get app message go last one save march reinstall app even get backup work,1
271,com.whatsapp,Siddhant Shenoy,scrolling seem new bug directly make we skip message secondly seem error message delivery system reload app know message either send see person tick clock remain static chat without change come chat,1
272,com.whatsapp,Dipa Gorsia,app completely spoil add recent picture click three dot line top choose gallery view screen like use look can not see make stay view terrible pointless change,2
273,com.whatsapp,Karen Silvapulle,whatsapp medium do not show gallery anymore reason malfunction phone far know can not even share pic get whatsapp till transfer another folder annoy like whatsapp past due issue I m start get annoyed use whatsapp,2
274,com.whatsapp,John Noble,update version cool especially poll make way someone choose one option lie case one whatsapp user choose option available bad please something poll also deadline,3
275,com.whatsapp,Red Fighter,good communication app available topquality video audio let write italic italic dude tell another app let can not people know they re big time ditch sm worthless whatsapp four life,5
276,com.whatsapp,Cesca Suzuka,frustrating one day chat history suddenly go miss app crash there s way restore since backup always do morning ask customer service solution give be not help careful use work purpose need cautious,1
277,com.whatsapp,Henry Toussaint,invasive backup notification can not clear constant unwanted backup account keep get messaged call scam account fix personal datum collect should not easy get contact,1
278,com.whatsapp,Papai Karmakar,add status click icon add another one undo button apprear accidentally click implement status function perfectly add every necessary action add video status ready post like click video start compress sixty - nine hour cancel add video start compress background ninety - nine hour can not even see progress compress stuck,2
279,com.whatsapp,Elaine Campbell,do not know seem like every time fix get sound notice go back old way can not get notice get text frommy friend upsetting do not want constantly keep eye phone get notice friend hear really hope issue resolve do get figure keep change stop,4
280,com.whatsapp,Ajesh Dev,try send picture whatsappthen select gallery tool barbut gallery show camera screenshot imagesafter click right side corner three dot that s show gallery photo even that s show camera folder every folder can not select multiple picturesi do not know do not know solve problem,2
281,com.whatsapp,Bilbo Baggins,work perfectly recently difficult able send freak photo do not want send photo receive via whatsapp want send one phone difficult find option can not send video,1
282,com.whatsapp,David Divine Tisha Lungu,simple fast quick easy although do not flaw example want send emoji automatically send sticker get annoying bad anyway four star little thing solve give five star review,5
283,com.whatsapp,Max Rodriguez,last two update come annoying issue personalize sound contact real mess point notification sound play along record message income voice message call one stupid solution reinstall personalizing sound contact,3
284,com.whatsapp,Frost Zero422,whatsapp good app communication easy one thing they re suck internet connection problem like example open app require strong connection mean wifi working want try send simple message someone do not send even group chat especially school project can not send message post status please fix,3
285,com.whatsapp,Rasilaben Mokani,like app update be not get bad till date new update archived section show top mean person would archive keep message top also forward image another contact send image caption would like write caption please improve app otherwise rate five star thank,4
286,com.whatsapp,Athar Khan,remove image compression often send picture long screenshot contain text friend can not see text quality compression whatsapp reach via email reply avoid low quality profile picture suggest use image height width least one hundred ninety - two pixels user do not check criterion send image remove image compression problem also add feature hide online status,2
287,com.whatsapp,Clare Finan,sure bug android thirteen instal phone image attach message image receive whatsapp longwinded way get gallery display photo video share imagevideo directly gallery,1
288,com.whatsapp,Devki Kochar,face severe issue respect chat history backup even back do drive detect install happen one phone try multiple device receive backup find unable restore everytime whatsapp group device mix whenever try transfer datum customer service widely use app,1
289,com.whatsapp,NAVEED NALEEM,good experience app do not use social media often live location map much delay sometimes do not even move pls something bcz much relive feature,2
290,com.whatsapp,Anurag Singh,guy need work backup restore option speed offer matter speed network connection also can not guy give option backup every aspect base user usage like people want backup chat medium want backup requirement,1
291,com.whatsapp,Eileen Ay,use highly reliable five star app since may unable send video top reach help get bot response nothing else month ago reach get response aware problem work update app run various troubleshooting find online nothing work I m pretty disappointed app ever since facebook take go garbage,1
292,com.whatsapp,Stella Adimchinma,experience use app nice would appreciate add suggestion setting suggest add set set whatsapp way people contact list chat strange do not know one wait stranger chat himher blocking existence already please would love direct see set app thank,4
293,com.whatsapp,Arya Pathak 7B CHGS,awesome application daily use far friend meet live video call wanna send something statuschat emojis think send close relativesfriend miss love new feature one major problem send video thirty - four minute status send video fifty - six timesa allow video thirty second else app great,5
294,com.whatsapp,Panda Arcade,hello I m andriod user I ve realise awhile long check number message send receive particular chat group use available storage usage function setting also can not enable popup notification certain chat since I m use adriod ten overall I ve pleasant experience whatsapp wish two feature would add back future update,3
295,com.whatsapp,James Kendricks,call connect party try greet one another app say reconnecte drop call call connect party greet one another call drop neither party could hear happen everytime contact certain party contact list reside overseas disappointing experience,1
296,com.whatsapp,fabrizio martino,application problem possible message group chat deliver almost twenty - four hour later someone write private I ve online various time twenty - four hour fix issue student stage miss one day use app almost everyday people use main chat app do not even know sm anymore case important whatsapp notifie immediately thank,1
297,com.whatsapp,Anju kumari,"app niceand excellent feature want feature send message certain time like one thousand , one hundredam want send message sleep soi set message automatically send one thousand , one hundredam grant request thank",4
298,com.whatsapp,Alok Karkera,since last two update one repeatedly end microphone error message two access microphone background call three sound cut repeatedly call voice video mostly non functional,1
299,com.whatsapp,allessandro setyo,hello problem whatsapp open picture set see whatsapp date late version please help work consist many picture take do not want compromise internal storage,2
300,com.whatsapp,Tammy Walker,use often find useful transcription message good layout easy use understand many option privacy cybersecurity accessibility still unsure charge since state free assume thank metaverse contributor hard work continue update amazing,4
301,com.whatsapp,Hasim Manj,excellent app add new feature music status add status whatsapp new feature show music put photo video thank hope add amazing feature whatsapp,5
302,com.whatsapp,Lauren Cotterill,last samsung update make picture album unavailable send one photo time unless go gallery select share need go back way previously,2
303,com.whatsapp,Vincent Michael,honestly issue whatsapp update show list common emoji reply status big flop sometimes do not even wanna send mistakenly already click send another user even bad do not ask confirmation something really wish something do thank,3
304,com.whatsapp,Thomas E Mayer Jr,use eight year think work well quick way connect friend online message talk friend usa mexico costa rica colombia portugal albania good service seem find anyone app contact info contact,5
305,com.whatsapp,Marija Sarai,update fail time take much time play voice message barely hear screen go black unlock freeze end message,4
306,com.whatsapp,Pavani Devi,first somebody change new mobile phone backup restore disgusting whatsapp want google account access that s wrong part secondly even backup datum google drive doesnot restore thing properly never image video audio recognise show download shofting process new unread message go away pretty annoying yet many issue,2
307,com.whatsapp,UMMAY KULSUM ABBAS,nice app late update weird click anyone dp post status atomatically show status person want see anyone dp go inside contact tap picture show pop box choose whether want see status dp long process watch dp thing do not like otherwise every thing else fine,5
308,com.whatsapp,sue Davison,people long access photosgo permission setting scroll allow change camera photo setting have not able send since update seem fix,1
309,com.whatsapp,Honey Filza,return whatsapp feature find difficult post recent video photo take outside whatsapp please bring feature back current feature troublesome annoying please return well change telegram,1
310,com.whatsapp,JOLLY BOBAI,bug last update frustrating can not open link send chat say may proper app view content please fix frustrated,1
311,com.whatsapp,Oluwapamilerinayo Adesope,love app awesome one problem think need urgent attention medium set video quality one photo really annoying post video quality get reduce unlike sociah medium appshope get fix next update,3
312,com.whatsapp,Valentia Phaledi,I m upset moment download content get bad be not fix I m uninstallingand call quality great I m issue app constantly ask backup frequency change setting every time close whatever bug annoy hell,2
313,com.whatsapp,Riri Jeon,great app day issue receive certain message idk problem instead receive message get u receive message version whatsapp do not support itupdate whatsapp come update app there s updatewhat problem,3
314,com.whatsapp,Laura Henshaw,notification stop receive constantly first install notification receive lock screen day notification stop receive go app get notification uninstalle reinstall oct twenty - two exactly thing happen work fine initially stop switch phone difference phone samsung afifty - three notification setting set correctly frustrating,1
315,com.whatsapp,Mihai Stefan Anca,samsung galaxy stwenty - one ultra last update android thirteen one ui fifty seventh november can not use call function every time want call someone get error minute say call end problem device microphone try restart device try try everything include clear cash datum reinstall app working samsung say nothing whatsapp fix issue,3
316,com.whatsapp,AM,compare experience io app require way many permission even basic thing can not start conversation wo share contact list io manually type number kind medium share download view image require access storage never io clear metafb make rule android,2
317,com.whatsapp,Molly H.,whatsapp good app texting call find people make group chat lot people call multiple people even two user different type phone picture still send clear,4
318,com.whatsapp,sarah ali,although whatsapp popular easy use sometimes one two function work properly example emojis gif appear try view iti hope find solution problem soon,3
319,com.whatsapp,Jared Warmack,one thing hate app refuse use phone vibration setting notification lock primitive short medium long set alternative phone billion interesting hd vibration pattern quieter less intrusive even short set whatsapp issue play nice app whatsapp incompatible please bring app two thousand twenty - two,3
320,com.whatsapp,Hasan Çağ Filiz,could feature delete offline file chat delete cloud therefore want see like google photo chat stay endtoend encrypt google drive think feature also could possible way would not download chat full backup see one message cloud,4
321,com.whatsapp,Jade R,app make fun easy communicate family example do not know reply could send sticker speak sticker get new hobby make whatsapp sticker yes unknown contact still able message even though put contact setting still recommend download whatsapp,4
322,com.whatsapp,augustin babu,last update app work bad person unable hear voice get cut time automatically get disconnect pls solve issue thank,1
323,com.whatsapp,DANNY NDUKA,okay ill brief can not u read file ur internal storage app mishap get lose I ve get voice note video last month save phone fine go whatsapp tap say sorry medium file exist internal storage admin should not get delete other post admin notify gc exit dumb fix be not break i d give zero star could,1
324,com.whatsapp,Vishal N,do not see point disable screenshot altogether disappear photo atleast allow user toggle do not mind photo screenshotte allow per photo basis point disappear photo clutter storage save need take screenshot completely remove benefit reduce usecase extremely please allow user toggle photo,2
325,com.whatsapp,Sarah Schwaiger,even though app offer good feature force user update new version otherwise deny access message whole interface nogo especially update still unstable report bug,1
